,title,track,country,paper_url
4581,Relaxing partition admissibility in Cluster-DAGs: a causal calculus with arbitrary variable clustering,main,France;,https://openreview.net/pdf?id=pyDAihUMKV
4582,Cross City Traffic Flow Generation via Retrieval Augmented Diffusion Model,main,China;,https://openreview.net/pdf?id=pydeKTMrJr
4583,Self Iterative Label Refinement via Robust Unlabeled Learning,main,Japan,https://openreview.net/pdf?id=pzAeKALSfX
4584,Align Your Flow: Scaling Continuous-Time Flow Map Distillation,main,United States;Canada,https://openreview.net/pdf?id=pzHuesCvcO
4585,Interpretable Next-token Prediction via the Generalized Induction Head,main,United States;South Korea,https://openreview.net/pdf?id=pzPyxXjHrT
4586,LoRATv2: Enabling Low-Cost Temporal Modeling in One-Stream Trackers,main,China;;United States,https://openreview.net/pdf?id=q06YjUj0FB
4587,Consistent Story Generation: Unlocking the Potential of Zigzag Sampling,main,Belgium;Netherlands,https://openreview.net/pdf?id=q0g3CPS96G
4588,ADMN: A Layer-Wise Adaptive Multimodal Network for Dynamic Input Noise and Compute Resources,main,United States;,https://openreview.net/pdf?id=q1W0O5p1w1
4589,Uni-Instruct: One-step Diffusion Model through Unified Diffusion Divergence Instruction,main,United States;China;,https://openreview.net/pdf?id=q1acmWAO9r
4590,Learning with Restricted Boltzmann Machines: Asymptotics of AMP and GD in High Dimensions,main,;Switzerland,https://openreview.net/pdf?id=q2JDxTDmJ5
4591,Exploring Structural Degradation in Dense Representations for Self-supervised Learning,main,China,https://openreview.net/pdf?id=q2cFqXOj3h
4592,Foresight: Adaptive Layer Reuse for Accelerated and High-Quality Text-to-Video Generation,main,Canada;,https://openreview.net/pdf?id=q39uZC6RSo
4593,D$^2$GS: Dense Depth Regularization for LiDAR-free Urban Scene Reconstruction,main,United States;China;Germany;,https://openreview.net/pdf?id=q3CU6ltlqE
4594,Vocabulary-Guided Gait Recognition,main,China;United States;,https://openreview.net/pdf?id=q5L7jygjpi
4595,3DLLM-Mem: Long-Term Spatial-Temporal Memory for Embodied 3D Large Language Model,main,United States,https://openreview.net/pdf?id=q5QaTQcUbS
4596,CAT: Circular-Convolutional Attention for Sub-Quadratic Transformers,main,,https://openreview.net/pdf?id=q7hoTSbV1t
4597,Pareto Optimal Risk-Agnostic Distributional Bandits with Heavy-Tail Rewards,main,South Korea,https://openreview.net/pdf?id=q8oLLyA34Q
4598,InfiGFusion: Graph-on-Logits Distillation via Efficient Gromov-Wasserstein for Model Fusion,main,China;,https://openreview.net/pdf?id=qAggjeV2JO
4599,Towards Predicting Any Human Trajectory In Context,main,Japan;United States,https://openreview.net/pdf?id=qB1UKvjO0N
4600,Let a Neural Network be Your Invariant,main,United Kingdom;United States;Japan,https://openreview.net/pdf?id=qBPb7g1SEa
4601,Accelerated Learning with Linear Temporal Logic using Differentiable Simulation,main,;United States,https://openreview.net/pdf?id=qDJAqZ655g
4602,When Thinking Drifts: Evidential Grounding for Robust Video Reasoning,main,United States,https://openreview.net/pdf?id=qDm3fpLYDW
4603,PANDA: Towards Generalist Video Anomaly Detection via Agentic AI Engineer,main,;Singapore,https://openreview.net/pdf?id=qE3knKF1rz
4604,Efficient Preference-Based Reinforcement Learning: Randomized Exploration meets Experimental Design,main,Switzerland;,https://openreview.net/pdf?id=qEfgajdKea
4605,Scaling Epidemic Inference on Contact Networks: Theory and Algorithms,main,United States;,https://openreview.net/pdf?id=qF5IrJfJDS
4606,Multi-head Transformers Provably Learn Symbolic Multi-step Reasoning via Gradient Descent,main,United States,https://openreview.net/pdf?id=qFC728XyeM
4607,Automated Model Discovery via Multi-modal & Multi-step Pipeline,main,;South Korea;China,https://openreview.net/pdf?id=qGFvTIMS3W
4608,TTS-VAR: A Test-Time Scaling Framework for Visual Auto-Regressive Generation,main,China;United States,https://openreview.net/pdf?id=qGW1GulvFH
4609,Approximation and Generalization Abilities of Score-based Neural Network Generative Models for Sub-Gaussian Distributions,main,;Singapore,https://openreview.net/pdf?id=qGYim5iYYG
4610,Accelerated Vertical Federated Adversarial Learning through Decoupling Layer-Wise Dependencies,main,China;Canada;,https://openreview.net/pdf?id=qH70UC6SNy
4611,WorldWeaver: Generating Long-Horizon Video Worlds via Rich Perception,main,China;;United Arab Emirates;Australia,https://openreview.net/pdf?id=qI64pCXNXn
4612,Think or Not? Selective Reasoning via Reinforcement Learning for Vision-Language Models,main,China;,https://openreview.net/pdf?id=qI95wZZCWh
4613,Computation and Memory-Efficient Model Compression with Gradient Reweighting,main,China;,https://openreview.net/pdf?id=qILtlupwrR
4614,Joint Modeling of fMRI and EEG Imaging Using Ordinary Differential Equation-Based Hypergraph Neural Networks,main,China,https://openreview.net/pdf?id=qJLPlZSdkb
4615,4DGT: Learning a 4D Gaussian Transformer Using Real-World Monocular Videos,main,;United States;China,https://openreview.net/pdf?id=qMRFNxioPC
4616,Dual Alignment Framework for Few-shot Learning with Inter-Set and Intra-Set Shifts,main,China,https://openreview.net/pdf?id=qMWD6qYHdk
4617,EfficientNav: Towards On-Device Object-Goal Navigation with Navigation Map Caching and Retrieval,main,;China,https://openreview.net/pdf?id=qMm7tC1zvj
4618,A Smooth Sea Never Made a Skilled SAILOR: Robust Imitation via Learning to Search,main,Canada;;United States,https://openreview.net/pdf?id=qN5hmLkBtC
4619,Seg2Any: Open-set Segmentation-Mask-to-Image Generation with Precise Shape and Semantic Control,main,China;,https://openreview.net/pdf?id=qNHy8EPufN
4620,One Head to Rule Them All: Amplifying LVLM Safety through a Single Critical Attention Head,main,China;Australia;,https://openreview.net/pdf?id=qNNjudaNhb
4621,Does Representation Guarantee Welfare?,main,United States;,https://openreview.net/pdf?id=qNP0FNxiET
4622,SSIMBaD: Sigma Scaling with SSIM-Guided Balanced Diffusion for AnimeFace Colorization,main,;South Korea,https://openreview.net/pdf?id=qO7j8ymv5I
4623,Rollout Roulette: A Probabilistic Inference Approach to Inference-Time Scaling of LLMs using Particle-Based Monte Carlo Methods,main,United States,https://openreview.net/pdf?id=qPQUrjiA0q
4624,AnaCP: Toward Upper-Bound Continual Learning via Analytic Contrastive Projection,main,United States;China,https://openreview.net/pdf?id=qQbvLU34F1
4625,On the Mechanisms of Weak-to-Strong Generalization: A Theoretical Perspective,main,United States,https://openreview.net/pdf?id=qR5B1Es9Ty
4626,Scalable Permutation-Aware Modeling for Temporal Set Prediction,main,United States;,https://openreview.net/pdf?id=qR7zsUhjZv
4627,Learning single index models via harmonic decomposition,main,United States,https://openreview.net/pdf?id=qRPIWtf3SE
4628,SketchMind: A Multi-Agent Cognitive Framework for Assessing Student-Drawn Scientific Sketches,main,United States,https://openreview.net/pdf?id=qS3WgmGs9s
4629,3D-Prover: Diversity Driven Theorem Proving With Determinantal Point Processes,main,Australia;,https://openreview.net/pdf?id=qTUZJUXt0J
4630,Language Models Are Capable of Metacognitive Monitoring and Control of Their Internal Activations,main,United States;,https://openreview.net/pdf?id=qTXlFwlggv
4631,CoC-VLA: Delving into Adversarial Domain Transfer for Explainable Autonomous Driving via Chain-of-Causality Visual-Language-Action Model,main,China;,https://openreview.net/pdf?id=qUmULptJuY
4632,Incomplete Multi-view Deep Clustering with Data Imputation and Alignment,main,China;,https://openreview.net/pdf?id=qUnjCEcN6S
4633,Taming Hyperparameter Sensitivity in Data Attribution: Practical Selection Without Costly Retraining,main,United States;China;,https://openreview.net/pdf?id=qVDEM93mCP
4634,Which Algorithms Have Tight Generalization Bounds?,main,Switzerland;Israel;,https://openreview.net/pdf?id=qXAABCxYQ2
4635,Atom of Thoughts for Markov LLM Test-Time Scaling,main,;China,https://openreview.net/pdf?id=qXSFkP0ELS
4636,REN: Fast and Efficient Region Encodings from Patch-Based Image Encoders,main,United States;,https://openreview.net/pdf?id=qXgGX081j3
4637,Replicable Distribution Testing,main,United States,https://openreview.net/pdf?id=qYDBgSeAlU
4638,Non-Markovian Discrete Diffusion with Causal Language Models,main,United States,https://openreview.net/pdf?id=qYSgnmT3dp
4639,Boosting Knowledge Utilization in Multimodal Large Language Models via Adaptive Logits Fusion and Attention Reallocation,main,China;;Singapore,https://openreview.net/pdf?id=qYkhCah8OZ
4640,Counteractive RL: Rethinking Core Principles for Efficient and Scalable Deep Reinforcement Learning,main,United Kingdom;United States,https://openreview.net/pdf?id=qaHrpITIvB
4641,Test-Time Training Done Right,main,;United States,https://openreview.net/pdf?id=qae8I9PSoo
4642,Efficient Part-level 3D Object Generation via Dual Volume Packing,main,;China;United States,https://openreview.net/pdf?id=qbVbZWxUib
4643,Event-based HDR Structured Light,main,China;,https://openreview.net/pdf?id=qcFTezC4x9
4644,SPICED: A Synaptic Homeostasis-Inspired Framework for Unsupervised Continual EEG Decoding,main,China;,https://openreview.net/pdf?id=qcdoHkkHcb
4645,Too Late to Recall: Explaining the Two-Hop Problem in Multimodal Knowledge Retrieval,main,United Kingdom;Canada,https://openreview.net/pdf?id=qeL8fi8GS7
4646,Photography Perspective Composition: Towards Aesthetic Perspective Recommendation,main,China;,https://openreview.net/pdf?id=qeivJh0G2j
4647,"Omni-DNA: A Genomic Model Supporting Sequence Understanding, Long-context, and Textual Annotation",main,United Kingdom;Canada;China;United States,https://openreview.net/pdf?id=qfP6IDxOrA
4648,Adaptive Neighborhood-Constrained Q Learning for Offline Reinforcement Learning,main,China;,https://openreview.net/pdf?id=qgi5TfBXBw
4649,PREAMBLE: Private and Efficient Aggregation via Block Sparse Vectors,main,United States;Denmark;,https://openreview.net/pdf?id=qhYp0kHjUS
4650,Provable Watermarking for Data Poisoning Attacks,main,China;,https://openreview.net/pdf?id=qj8y1MjzLk
4651,Enhancing Safety in Reinforcement Learning with Human Feedback via Rectified Policy Optimization,main,China;;United States,https://openreview.net/pdf?id=qjV3YHW3PD
4652,AC-DiT: Adaptive Coordination Diffusion Transformer for Mobile Manipulation,main,China;,https://openreview.net/pdf?id=qjee4tiBGZ
4653,What Can RL Bring to VLA Generalization? An Empirical Study,main,;China,https://openreview.net/pdf?id=qmBMPInbZC
4654,MOTION: Multi-Sculpt Evolutionary Coarsening for Federated Continual Graph Learning,main,;China,https://openreview.net/pdf?id=qmbG6u7DK0
4655,Learning Skill-Attributes for Transferable Assessment in Video,main,United States,https://openreview.net/pdf?id=qmk40WMlSC
4656,Hephaestus: Mixture Generative Modeling with Energy Guidance for Large-scale QoS Degradation,main,United States;Egypt;,https://openreview.net/pdf?id=qmvEe6nd2I
4657,A Bayesian Approach to Contextual Dynamic Pricing using the Proportional Hazards Model with Discrete Price Data,main,South Korea,https://openreview.net/pdf?id=qpFAZyMhwz
4658,$\epsilon$-Seg: Sparsely Supervised Semantic Segmentation of Microscopy Data,main,Germany;Italy;,https://openreview.net/pdf?id=qpIRwMubs9
4659,FAST: Foreground‑aware Diffusion with Accelerated Sampling Trajectory for Segmentation‑oriented Anomaly Synthesis,main,China;,https://openreview.net/pdf?id=qqEfm8tlCM
4660,Large Language Models as End-to-end Combinatorial Optimization Solvers,main,Netherlands;;Singapore,https://openreview.net/pdf?id=qr5uMEs6iR
4661,Evolutionary Prediction Games,main,Israel,https://openreview.net/pdf?id=qsYbytjmQK
4662,Reward-Instruct: A Reward-Centric Approach to Fast Photo-Realistic Image Generation,main,China;Singapore;,https://openreview.net/pdf?id=qspsIrurcR
4663,Jamais Vu: Exposing the Generalization Gap in Supervised Semantic Correspondence,main,United Kingdom;,https://openreview.net/pdf?id=qtPe7altLq
4664,On Feasible Rewards in Multi-Agent Inverse Reinforcement Learning,main,Switzerland,https://openreview.net/pdf?id=qu6mRbSnUs
4665,Online Segment Any 3D Thing as Instance Tracking,main,China;,https://openreview.net/pdf?id=qu7swcInlt
4666,WebDancer: Towards Autonomous Information Seeking Agency,main,China;;United States,https://openreview.net/pdf?id=quJdphBcdP
4667,Poison as Cure: Visual Noise for Mitigating Object Hallucinations in LVMs,main,;China,https://openreview.net/pdf?id=quKHZ3fcgx
4668,Inference-Time Scaling for Flow Models via Stochastic Generation and Rollover Budget Forcing,main,South Korea;,https://openreview.net/pdf?id=quY3zRPalR
4669,GUI-Reflection: Empowering Multimodal GUI Models with Self-Reflection Behavior,main,Singapore;China;,https://openreview.net/pdf?id=qup6v4WnYX
4670,Transforming Generic Coder LLMs to Effective Binary Code Embedding Models for Similarity Detection,main,;Canada,https://openreview.net/pdf?id=qwwPhjDea0
4671,Hyperflux: Pruning Reveals the Importance of Weights,main,;Romania;Germany,https://openreview.net/pdf?id=qzbeuaAXBu
4672,DuetGraph: Coarse-to-Fine Knowledge Graph Reasoning with Dual-Pathway Global-Local Fusion,main,China,https://openreview.net/pdf?id=r029oluPS7
4673,Color Conditional Generation with Sliced Wasserstein Guidance,main,;Canada,https://openreview.net/pdf?id=r1Bx58M6It
4674,EgoDTM: Towards 3D-Aware Egocentric Video-Language Pretraining,main,China,https://openreview.net/pdf?id=r2GebY4MnU
4675,HyperMixup: Hypergraph-Augmented with Higher-order Information Mixup,main,China,https://openreview.net/pdf?id=r2fZv2pxMa
4676,Demystifying Spectral Feature Learning for Instrumental Variable Regression,main,United Kingdom;Spain;Italy;Serbia;United States,https://openreview.net/pdf?id=r2jhtAD0yZ
4677,ReCAP: Recursive Context-Aware Reasoning and Planning for Large Language Model Agents,main,United States,https://openreview.net/pdf?id=r2ykUnzuGt
4678,PlanU: Large Language Model Reasoning through Planning under Uncertainty,main,China;,https://openreview.net/pdf?id=r3LYE0Ct3G
4679,Missing Data Imputation by Reducing Mutual Information with Rectified Flows,main,United Kingdom,https://openreview.net/pdf?id=r4BrtJRmy9
4680,DynaRend: Learning 3D Dynamics via Masked Future Rendering for Robotic Manipulation,main,China;United States,https://openreview.net/pdf?id=r4dzaP61QH
4681,GPAS: Accelerating Convergence of LLM Pretraining via Gradient-Preserving Activation Scaling,main,China;;United States;United Kingdom,https://openreview.net/pdf?id=r5tbCL9vAZ
4682,A Set of Generalized Components to Achieve Effective Poison-only Clean-label Backdoor Attacks with Collaborative Sample Selection and Triggers,main,;China,https://openreview.net/pdf?id=r7FR4UN7uk
4683,Balancing Gradient and Hessian Queries in Non-Convex Optimization,main,;United States,https://openreview.net/pdf?id=r8U08iSppJ
4684,"Attention Sinks: A 'Catch, Tag, Release' Mechanism for Embeddings",main,Canada,https://openreview.net/pdf?id=r8UWp9JeJi
4685,Reasoning Beyond Points: A Visual Introspective Approach for Few-Shot 3D Segmentation,main,United Kingdom;Singapore;China;;France;Netherlands;Saudi Arabia;Sweden,https://openreview.net/pdf?id=r8zHRmM4uE
4686,Multiverse: Your Language Models Secretly Decide How to Parallelize and Merge Generation,main,United States;China,https://openreview.net/pdf?id=r9YDEErKXU
4687,Learning Gradient Boosted Decision Trees with Algorithmic Recourse,main,Japan,https://openreview.net/pdf?id=r9zzTQLnxw
4688,ArchCAD-400K: A Large-Scale CAD drawings Dataset and New Baseline for Panoptic Symbol Spotting,main,;China,https://openreview.net/pdf?id=rAGWvnpcKe
